time,mon,fgov,repress,restraint,restraint5,vio,nonvio,nonvio2,milprimes,prime_frat,prime_future,prime_RU,prime_UN,post_exp,mil_frat,mil_future,mil_RU,mil_UN,oppose92coup,oppose92coup2,civwar,islamist,supp_sharia,active,conscript,soldier,junoff,senoff,rank4,branch_1,branch_2,branch_3,branch_4,branch_5,branch_6,branch_7,branch,branch2,foreign_training,train_west,train_russia,train_china,age,young,sex,edu,BA,income,urban,urban_area,employed,student,arabic,dem,supp_opp_parties,continue,protested,preboutef,econ,econ1,corr,corr1,prot,slogans_1,slogans_2,slogans_3,slogans_4,actions_5,system,actions_3,actions_6,other_7,rep_mech_2,rep_mech_3
26.33333333,7,40,2,1,4,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.25,0,0,0,1,0,Jun. Officer,1,0,0,0,0,0,0,Army,Land,0,0,0,0,5,0,0,5,1,10,2,0,1,0,1,0.75,0.5,0,0,0,2,0.25,5,1,2,1,5,1,1,1,4,1,1,4,5,3
17.11666667,7,25,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.5,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,1,0,0,0,9,0,0,6,1,10,3,1,0,0,1,0.5,0.5,1,0,0,3,0.5,3,0.5,3,NA,5,NA,NA,5,3,3,3,3,3,3
30.21666667,7,28,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,1,1,1,0,0,0,1,0,Jun. Officer,1,0,0,0,0,0,0,Army,Land,0,0,0,0,5,0,0,5,1,6,3,1,1,0,0,0.75,NA,0,1,0,2,0.25,4,0.75,4,5,5,2,1,5,5,1,1,1,5,5
22.68333333,7,48,1,1,5,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,1,1,1,1,0,1,0,0,Soldier,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,7,0,0,3,0,4,3,1,1,0,1,0.5,0,0,0,0,1,0,5,1,3,1,5,3,1,5,5,5,1,1,5,3
116.5666667,7,16,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,4,0,0,5,1,5,3,1,1,0,1,0,0,1,1,0,1,0,5,1,5,5,4,5,5,5,5,5,5,5,3,3
23.33333333,7,14,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,1,0.25,0,1,1,0,0,Soldier,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,3,0,4,3,1,0,0,1,0.25,0.5,0,0,0,2,0.25,4,0.75,1,3,4,3,2,1,3,3,3,3,3,3
22.71666667,7,30,1,1,5,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.25,0,0,0,0.75,1,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,3,0,3,1,0,1,0,1,0.75,0,1,0,0,2,0.25,4,0.75,4,5,5,4,3,1,4,4,3,2,5,5
48.28333333,7,28,2,1,4,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,0.75,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,5,1,2,3,1,1,0,1,0.75,0,1,1,0,1,0,4,0.75,5,5,4,5,2,4,4,4,4,3,4,1
44.76666667,7,36,4,0,2,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,1,0,0.75,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,4,0,4,1,0,1,0,1,0.75,0.75,1,0,0,1,0,5,1,4,NA,NA,5,NA,5,4,5,3,1,5,5
69.16666667,7,40,5,0,1,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.75,1,0,0,0.75,0,0,0,0,1,Sen. Officer,0,0,0,0,0,1,0,Gend,Land,1,0,0,0,8,0,0,5,1,6,3,1,0,0,1,1,0,1,0,0,1,0,5,1,4,2,5,4,2,5,5,4,1,4,4,1
40.11666667,7,27,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.5,0,0,1,0,0,Soldier,0,0,1,0,0,0,0,Air,AirNavy,0,0,0,0,6,0,0,4,0,2,1,0,0,0,1,0.75,0.5,0,0,0,2,0.25,3,0.5,3,3,5,4,1,4,3,3,1,3,3,3
21.88333333,7,16,5,0,1,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.75,1,0,0,0.25,0,1,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,9,0,0,5,1,5,3,1,0,0,0,0.75,0,1,0,0,2,0.25,5,1,2,NA,NA,5,5,5,5,5,5,2,1,1
35.91666667,7,5,3,0,3,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,1,0,1,1,0,0,Soldier,1,0,0,0,0,1,0,Army,Land,1,0,0,0,4,0,0,4,0,10,3,1,1,0,1,0.75,0,1,0,0,1,0,5,1,4,1,5,3,NA,5,5,3,1,3,3,3
30.88333333,7,3,2,1,4,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,1,0,0.75,0,1,0,0,0,NCO,0,1,0,0,0,0,0,Navy,AirNavy,0,0,0,0,7,0,0,5,1,5,3,1,1,0,1,0.75,0.25,1,1,0,1,0,5,1,5,5,5,5,5,4,5,5,5,1,4,4
19.16666667,7,10,5,0,1,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.25,0,0,0,0,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,1,0,0,0,6,0,0,5,1,6,1,0,1,0,0,1,0,1,1,0,1,0,5,1,5,NA,NA,NA,NA,5,5,5,5,1,3,3
29.81666667,7,16,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0,0,0,0,0,1,Sen. Officer,1,0,0,0,0,0,0,Army,Land,0,0,0,0,8,0,0,5,1,6,3,1,0,0,0,1,0,1,0,0,2,0.25,5,1,5,1,5,5,3,3,5,3,3,5,5,5
40,7,1,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,0.75,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,4,0,3,3,1,1,0,1,0.75,0,0,0,0,1,0,4,0.75,2,4,5,3,4,5,4,2,1,2,5,5
10.81666667,7,16,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.5,1,0,0,0,1,Sen. Officer,0,0,1,0,0,0,0,Air,AirNavy,1,0,0,0,6,0,0,5,1,4,3,1,1,0,1,0.5,0.5,0,0,0,3,0.5,1,0,1,3,3,3,3,3,3,3,3,3,3,3
72.03333333,7,2,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.5,0,0,0,0,0,NCO,0,0,0,1,0,0,0,Air,AirNavy,1,1,0,0,2,1,1,6,1,5,3,1,1,0,0,0.5,0.5,0,0,0,5,1,2,0.25,3,3,3,3,3,3,3,3,3,3,3,3
22.88333333,7,16,3,0,3,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.5,1,0,1,0,0,Soldier,1,0,0,0,0,1,0,Army,Land,1,0,0,0,6,0,0,5,1,5,3,1,1,0,1,0.5,0.5,0,0,0,2,0.25,3,0.5,3,1,5,1,1,1,2,1,1,3,5,3
20.6,7,16,4,0,2,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0,0.5,1,0,0,1,0,Jun. Officer,0,0,0,0,0,0,1,Army,Land,0,0,0,0,5,0,0,5,1,5,3,1,1,0,1,0,0,1,0,0,4,0.75,4,0.75,3,5,5,3,3,5,3,5,5,5,1,5
14.23333333,7,44,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,3,1,0,4,0,2,3,1,0,0,1,1,0,1,1,0,1,0,5,1,5,5,5,1,1,5,5,5,1,5,5,5
40.36666667,7,22,5,0,1,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,0.75,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,5,1,4,3,1,1,0,1,0.75,0.5,0,0,0,4,0.75,3,0.5,3,NA,5,NA,NA,4,5,1,1,1,3,3
32.43333333,7,42,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,1,0,0.5,0,0,1,0,0,Soldier,0,0,0,0,0,0,0,NA,NA,0,0,0,0,6,0,0,3,0,1,3,1,0,0,1,0.5,0.5,0,0,0,1,0,5,1,3,NA,1,NA,NA,3,3,3,3,3,3,3
59.78333333,7,34,5,0,1,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,1,0,1,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,5,1,3,3,1,0,0,1,1,0,0,0,0,1,0,5,1,1,4,5,1,1,5,4,1,1,1,5,5
951.3666667,7,16,2,1,4,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,0.75,0,1,0,0,0,NCO,1,0,1,0,0,0,0,Air,AirNavy,1,0,0,0,8,0,0,5,1,3,2,0,0,0,1,0.75,0,1,0,0,1,0,5,1,4,2,5,4,1,5,4,4,2,1,4,4
38.48333333,7,27,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,0.75,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,4,0,2,3,1,1,0,1,0.75,0,1,1,0,1,0,5,1,5,5,5,5,3,5,5,5,3,3,5,5
21.28333333,7,19,5,0,1,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,1,0,1,0,0,0,0,0,NCO,0,0,1,0,0,0,0,Air,AirNavy,0,0,0,0,5,0,0,5,1,4,3,1,1,0,1,0.75,0,0,0,0,2,0.25,4,0.75,4,1,5,2,1,5,1,1,1,1,1,1
54.9,7,19,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.25,0,0,1,0.75,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,8,0,0,4,0,1,3,1,0,0,1,0.5,0.5,0,0,0,1,0,4,0.75,4,5,5,5,1,4,4,2,1,2,5,5
38.08333333,7,2,3,0,3,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,0.75,0,0,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,7,0,0,6,1,3,3,1,0,1,1,0.75,0,1,0,0,1,0,5,1,3,3,5,3,2,5,4,4,2,1,4,4
30.45,8,40,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,1,0,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,5,1,2,1,0,1,0,1,0.25,1,1,0,0,1,0,5,1,5,5,5,3,3,5,4,3,4,1,1,1
398.2833333,8,17,1,1,5,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,1,1,1,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,1,0,0,0,5,0,0,3,0,2,1,0,1,0,1,0.75,1,1,0,0,1,0,4,0.75,4,1,5,3,1,2,4,2,1,1,5,5
30.1,8,35,1,1,5,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0,0,0,0,0.75,1,0,1,0,0,Soldier,0,0,0,0,1,0,0,Gend,Land,1,0,0,0,8,0,0,5,1,10,3,1,0,1,0,1,0,0,0,0,1,0,4,0.75,1,1,5,1,1,5,4,3,1,2,5,5
28.36666667,8,2,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,0.75,0,0,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,4,0,3,3,1,1,0,1,0.75,0,1,0,0,1,0,5,1,4,5,5,3,5,5,4,5,5,2,5,5
22.25,8,31,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.75,0,0,0,0,0,NCO,0,1,0,0,0,0,0,Navy,AirNavy,0,0,0,0,5,0,0,3,0,1,3,1,0,0,1,0.75,0.5,0,0,0,2,0.25,2,0.25,4,4,5,3,1,4,4,3,3,3,5,5
57.38333333,8,3,5,0,1,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,Sen. Officer,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,6,1,5,3,1,0,0,1,0.5,1,0,0,0,4,0.75,2,0.25,1,2,5,1,1,3,1,1,1,5,1,1
21.2,8,17,5,0,1,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,1,0,1,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,1,0,0,0,6,0,0,4,0,1,3,1,0,1,1,0.5,0,0,0,0,3,0.5,3,0.5,3,5,4,NA,NA,5,4,3,1,3,5,3
28.81666667,8,26,1,1,5,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,1,0,0.25,0,1,1,0,0,Soldier,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,3,0,2,1,0,1,0,1,0.75,0,0,0,0,1,0,5,1,3,3,5,5,1,5,3,3,1,3,5,5
19.15,8,6,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.5,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,4,0,1,4,0,2,3,1,0,0,1,0.75,0.25,1,0,0,1,0,5,1,5,5,5,5,5,5,5,5,5,3,5,2
54.85,8,39,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.25,0,0,0,0.75,0,0,0,0,0,NCO,1,0,0,0,0,1,0,Army,Land,0,0,0,0,9,0,0,4,0,2,1,0,0,0,1,1,0,0,0,0,4,0.75,1,0,3,NA,5,NA,NA,3,4,1,1,5,5,5
26.98333333,8,47,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.75,1,0,0,1,1,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,3,1,0,5,1,2,1,0,0,1,1,1,0,1,1,0,4,0.75,4,0.75,5,4,5,5,4,5,5,5,5,3,5,5
54.11666667,8,7,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.75,1,0,0,0.75,0,0,0,0,0,NCO,0,0,0,1,0,0,0,Air,AirNavy,0,0,0,0,5,0,0,4,0,1,3,1,0,0,1,0.75,0,0,0,0,1,0,4,0.75,2,4,5,5,1,3,4,4,1,2,4,4
26.85,8,19,4,0,2,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,1,0.75,1,0,0,1,0,Jun. Officer,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,6,1,3,3,1,1,0,0,1,0,1,0,0,1,0,5,1,4,2,5,5,1,4,4,4,1,2,5,5
46.5,8,20,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.25,0,0,0,1,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,3,0,2,3,1,0,0,1,0.75,1,1,0,0,1,0,5,1,4,5,5,5,1,5,5,5,1,3,5,5
83.86666667,8,16,2,1,4,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,0.75,0,0,0,1,0,Jun. Officer,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,5,1,5,3,1,1,0,0,0.75,1,1,1,0,2,0.25,5,1,5,5,5,5,5,5,5,5,5,1,5,5
39,8,10,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,1,0,0.75,0,0,1,0,0,Soldier,0,0,0,0,0,1,0,Gend,Land,1,0,0,0,6,0,0,5,1,2,3,1,1,0,0,0.5,0.5,1,0,0,1,0,3,0.5,2,1,5,3,1,5,3,3,1,3,3,3
28.78333333,8,13,3,0,3,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,1,0,1,0,1,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,3,0,2,3,1,0,0,1,0.25,0,0,0,0,2,0.25,2,0.25,1,NA,NA,NA,NA,1,1,1,1,5,5,2
25.33333333,8,16,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.75,1,0,0,1,1,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,5,1,2,3,1,1,0,0,0.75,0.25,0,0,0,1,0,5,1,1,2,5,2,1,5,2,1,1,1,5,5
46.56666667,8,26,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.75,0,0,0,0,0,NCO,0,0,0,1,0,0,0,Air,AirNavy,0,0,0,0,6,0,0,4,0,3,2,0,0,0,1,1,0.5,1,0,0,2,0.25,5,1,5,5,5,4,1,2,5,3,1,2,5,3
47.41666667,8,40,5,0,1,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,0.75,0,0,0,1,0,Jun. Officer,0,0,1,0,0,0,0,Air,AirNavy,0,0,0,0,7,0,0,5,1,3,3,1,1,0,0,0.75,0,0,0,0,2,0.25,2,0.25,4,4,5,4,1,2,4,1,1,4,5,5
5657.716667,8,1,4,0,2,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,0.75,1,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,3,1,0,5,1,6,2,0,0,1,1,1,0,1,1,0,1,0,5,1,5,5,5,5,5,5,5,5,5,1,3,2
22.23333333,8,13,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,1,0,0.75,1,1,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,4,0,3,2,0,1,0,1,0.75,0.25,0,0,0,4,0.75,2,0.25,3,1,5,3,1,4,4,2,2,3,5,5
41.66666667,8,5,5,0,1,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.75,1,0,0,0,0,0,0,0,0,NCO,0,0,0,0,0,0,0,NA,NA,0,0,0,0,8,0,0,4,0,3,1,0,1,0,0,0.75,0,0,0,0,2,0.25,3,0.5,1,1,5,5,1,3,4,1,1,5,2,4
37.68333333,8,11,1,1,5,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,1,1,1,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,4,0,5,1,0,1,0,0,0.75,0.5,1,0,0,1,0,4,0.75,4,2,5,3,3,3,4,1,3,1,4,3
41.38333333,8,16,2,1,4,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.75,0,0,0,0,0,NCO,0,0,0,0,0,0,1,Army,Land,0,0,0,0,6,0,0,3,0,4,2,0,1,0,1,0.5,0,0,0,0,1,0,5,1,2,1,4,1,1,3,4,1,1,3,4,3
27.76666667,8,16,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.5,0,0,1,0,0,Soldier,0,0,0,0,0,0,0,NA,NA,0,0,0,0,6,0,0,3,0,1,1,0,0,0,0,0.75,0,1,1,0,1,0,5,1,5,1,1,1,NA,5,5,5,4,1,5,1
32.55,8,19,1,1,5,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,1,0,1,0,0,0,1,0,Jun. Officer,0,0,1,0,0,0,0,Air,AirNavy,0,0,0,0,6,0,0,4,0,3,3,1,1,0,1,0.75,0.25,0,0,0,4,0.75,3,0.5,4,5,5,2,1,5,4,3,1,3,5,5
23.63333333,8,30,3,0,3,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.25,0,0,0,0.75,0,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,4,0,3,1,0,1,0,1,0.75,0,1,0,0,1,0,5,1,4,4,5,5,4,5,5,5,5,4,5,5
41.25,8,18,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,1,1,1,0,0,1,0,Jun. Officer,1,1,0,0,0,0,0,Navy,AirNavy,0,0,0,0,5,0,0,5,1,6,3,1,1,0,1,0,0,0,0,0,3,0.5,3,0.5,1,4,5,1,1,4,5,1,1,1,5,5
8812.133333,8,18,2,1,4,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,1,0,0,1,0,0,Soldier,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,3,0,2,1,0,0,0,1,0.75,0,1,0,0,1,0,5,1,1,NA,5,5,5,5,5,5,4,1,5,4
133.7333333,8,12,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,0.5,0,0,0,0,0,NCO,0,0,0,1,0,0,0,Air,AirNavy,0,0,0,0,8,0,0,5,1,4,1,0,0,0,1,1,0.5,0,0,0,1,0,5,1,1,2,5,5,1,1,5,2,1,3,5,1
39.33333333,8,34,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,1,0,0.75,1,0,0,0,0,NCO,0,0,0,0,1,0,0,Gend,Land,0,0,0,0,6,0,0,4,0,2,3,1,1,0,1,0,0.25,0,0,0,2,0.25,5,1,2,2,4,4,1,2,4,2,1,2,3,3
18.16666667,8,4,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,1,1,1,0,0,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,5,0,0,4,0,1,2,0,0,0,1,0.25,0,0,0,0,1,0,3,0.5,1,2,5,1,1,5,4,1,1,3,5,5
34.93333333,8,22,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,1,1,0,0,1,0,0,Soldier,0,0,1,0,0,1,0,Air,AirNavy,0,0,0,0,6,0,0,3,0,3,1,0,0,0,1,0.5,0.5,0,0,0,3,0.5,4,0.75,3,3,5,1,1,3,3,3,1,1,3,3
32.61666667,8,25,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.75,1,0,0,1,0,Jun. Officer,0,0,0,0,1,0,0,Gend,Land,1,0,1,0,6,0,0,5,1,4,3,1,1,0,1,0.75,0,0,0,0,4,0.75,4,0.75,3,1,5,1,1,3,5,1,1,3,5,3
37.73333333,8,21,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0,0,1,0,1,0,0,1,0,0,Soldier,0,0,0,0,0,0,1,Army,Land,0,0,0,0,6,0,0,4,0,2,2,0,0,0,1,0.75,0,0,0,0,1,0,5,1,3,1,5,5,1,5,5,1,1,2,5,5
22.95,8,13,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,3,0,1,3,1,1,0,1,0.5,0,1,0,0,5,1,2,0.25,3,3,5,3,1,3,2,1,1,5,5,2
40.83333333,8,48,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.75,1,1,1,1,0,0,0,1,0,Jun. Officer,0,0,0,0,0,1,0,Gend,Land,1,0,0,0,7,0,0,5,1,3,1,0,1,0,1,0.75,0.25,0,0,0,1,0,5,1,2,5,5,1,1,5,5,5,1,1,5,5
111.3666667,8,18,3,0,3,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,1,0,0.5,0,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,8,0,0,3,0,2,3,1,0,0,1,0.5,NA,1,0,0,1,0,4,0.75,4,3,5,3,3,5,3,4,3,3,4,3
30.18333333,8,21,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,1,0,0.75,0,0,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,4,0,4,3,1,0,0,1,1,0,1,1,0,1,0,5,1,5,5,5,5,3,5,5,5,4,1,4,4
62.05,8,9,1,1,5,2,0.666666667,0,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.25,0,0,0,0.75,1,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,8,0,0,4,0,1,2,0,0,0,1,0.75,0,0,0,0,1,0,5,1,4,5,5,5,2,1,4,5,1,2,5,5
79.01666667,8,4,2,1,4,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,1,1,0,0,1,1,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,4,0,0,4,0,10,2,0,1,0,1,0.75,0,0,0,0,2,0.25,5,1,4,2,5,1,1,4,4,2,1,3,5,4
29.11666667,8,47,5,0,1,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.75,1,0,0,1,0,0,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,7,0,0,3,0,5,3,1,0,0,1,0,0,0,0,0,4,0.75,4,0.75,1,1,5,1,1,3,4,1,1,1,5,5
2930.75,8,16,2,1,4,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.25,1,1,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,5,0,0,3,0,1,1,0,1,0,0,0.75,0,1,0,0,1,0,5,1,5,4,5,5,5,5,5,5,5,3,5,4
37.65,8,15,4,0,2,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.5,0,0,0,0.25,0,0,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,6,0,0,4,0,2,2,0,0,0,0,1,1,1,1,0,1,0,5,1,5,5,3,5,5,5,5,5,5,1,3,3
52.76666667,8,8,2,1,4,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.75,1,0,0,0.75,0,1,0,0,0,NCO,0,0,0,0,0,1,0,Gend,Land,0,0,0,0,8,0,0,4,0,4,1,0,0,0,1,0.75,0.25,1,0,0,2,0.25,5,1,4,4,4,5,5,3,4,5,3,1,3,1
29.53333333,8,6,4,0,2,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0.75,1,0,0,0.5,1,1,0,0,0,NCO,1,0,0,0,0,0,0,Army,Land,0,0,0,0,6,0,0,4,0,3,2,0,1,0,0,0.75,0,1,1,0,1,0,5,1,5,5,4,4,4,5,4,4,4,1,4,4
44.75,8,19,1,1,5,1,1,1,post-experiment,0,0,0,0,1,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,0,Soldier,1,0,0,0,0,0,0,Army,Land,0,0,0,0,7,0,0,4,0,2,1,0,0,0,0,0.75,0,1,1,0,1,0,5,1,5,5,4,5,5,5,5,5,5,1,5,3
